clip_stem,vid,match,set_id,rally,ball_round,raw_type_en,player_side,split_bst_baseline,split_v2,aroundhead,backhand
1_1_12_34,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,12,34,passive_drop,Bottom,train,train,0.0,0.0
1_1_13_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,1,short_service,Top,train,train,0.0,1.0
1_1_13_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,2,push,Bottom,train,train,0.0,0.0
1_1_13_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,3,clear,Top,train,train,0.0,1.0
1_1_13_4,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,4,drop,Bottom,train,train,1.0,0.0
1_1_13_5,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,5,push,Top,train,train,0.0,0.0
1_1_13_6,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,6,smash,Bottom,train,train,0.0,0.0
1_1_13_7,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,7,return_net,Top,train,train,0.0,1.0
1_1_13_8,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,8,lob,Bottom,train,train,0.0,0.0
1_1_13_9,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,9,clear,Top,train,train,1.0,0.0
1_1_13_10,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,10,drop,Bottom,train,train,1.0,0.0
1_1_13_11,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,11,push,Top,train,train,0.0,1.0
1_1_13_12,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,12,passive_drop,Bottom,train,train,0.0,0.0
1_1_13_13,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,13,push,Top,train,train,0.0,0.0
1_1_13_14,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,14,passive_drop,Bottom,train,train,0.0,0.0
1_1_13_15,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,15,push,Top,train,train,0.0,0.0
1_1_13_16,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,16,clear,Bottom,train,train,1.0,0.0
1_1_13_17,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,17,drop,Top,train,train,0.0,0.0
1_1_13_18,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,18,lob,Bottom,train,train,0.0,0.0
1_1_13_19,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,19,clear,Top,train,train,0.0,0.0
1_1_13_20,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,20,clear,Bottom,train,train,0.0,0.0
1_1_13_21,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,21,clear,Top,train,train,0.0,0.0
1_1_13_22,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,22,clear,Bottom,train,train,0.0,0.0
1_1_13_23,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,23,drop,Top,train,train,0.0,0.0
1_1_13_24,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,24,cross_court_net_shot,Bottom,train,train,0.0,0.0
1_1_13_25,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,25,push,Top,train,train,0.0,1.0
1_1_13_26,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,26,drop,Bottom,train,train,0.0,0.0
1_1_13_27,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,27,cross_court_net_shot,Top,train,train,0.0,0.0
1_1_13_28,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,28,lob,Bottom,train,train,0.0,1.0
1_1_13_29,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,29,passive_drop,Top,train,train,0.0,1.0
1_1_13_30,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,30,net_shot,Bottom,train,train,0.0,0.0
1_1_13_31,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,31,net_shot,Top,train,train,0.0,0.0
1_1_13_32,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,32,lob,Bottom,train,train,0.0,0.0
1_1_13_33,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,33,smash,Top,train,train,0.0,0.0
1_1_13_34,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,34,return_net,Bottom,train,train,0.0,1.0
1_1_13_35,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,35,push,Top,train,train,0.0,1.0
1_1_13_36,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,36,clear,Bottom,train,train,1.0,0.0
1_1_13_37,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,37,clear,Top,train,train,1.0,0.0
1_1_13_38,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,38,clear,Bottom,train,train,0.0,0.0
1_1_13_39,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,13,39,smash,Top,train,train,0.0,0.0
1_1_14_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,1,short_service,Top,train,train,0.0,1.0
1_1_14_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,2,cross_court_net_shot,Bottom,train,train,0.0,1.0
1_1_14_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,3,net_shot,Top,train,train,0.0,0.0
1_1_14_4,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,4,lob,Bottom,train,train,0.0,0.0
1_1_14_5,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,5,smash,Top,train,train,0.0,0.0
1_1_14_6,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,6,cross_court_net_shot,Bottom,train,train,0.0,0.0
1_1_14_7,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,7,push,Top,train,train,0.0,1.0
1_1_14_8,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,8,clear,Bottom,train,train,0.0,1.0
1_1_14_9,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,9,clear,Top,train,train,0.0,0.0
1_1_14_10,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,10,passive_drop,Bottom,train,train,0.0,0.0
1_1_14_11,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,11,net_shot,Top,train,train,0.0,0.0
1_1_14_12,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,12,lob,Bottom,train,train,0.0,0.0
1_1_14_13,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,13,clear,Top,train,train,0.0,0.0
1_1_14_14,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,14,14,wrist_smash,Bottom,train,train,0.0,0.0
1_1_15_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,1,short_service,Bottom,train,train,0.0,1.0
1_1_15_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,2,push,Top,train,train,0.0,1.0
1_1_15_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,3,clear,Bottom,train,train,0.0,0.0
1_1_15_4,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,4,clear,Top,train,train,0.0,0.0
1_1_15_5,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,5,drop,Bottom,train,train,0.0,0.0
1_1_15_6,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,6,net_shot,Top,train,train,0.0,0.0
1_1_15_7,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,7,lob,Bottom,train,train,0.0,0.0
1_1_15_8,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,8,clear,Top,train,train,0.0,0.0
1_1_15_9,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,9,drop,Bottom,train,train,1.0,0.0
1_1_15_10,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,10,return_net,Top,train,train,0.0,0.0
1_1_15_11,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,11,net_shot,Bottom,train,train,0.0,0.0
1_1_15_12,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,12,net_shot,Top,train,train,0.0,0.0
1_1_15_13,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,13,lob,Bottom,train,train,0.0,0.0
1_1_15_14,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,14,smash,Top,train,train,0.0,0.0
1_1_15_15,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,15,return_net,Bottom,train,train,0.0,0.0
1_1_15_16,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,16,net_shot,Top,train,train,0.0,0.0
1_1_15_17,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,17,lob,Bottom,train,train,0.0,0.0
1_1_15_18,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,15,18,smash,Top,train,train,0.0,0.0
1_1_16_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,1,short_service,Bottom,train,train,0.0,1.0
1_1_16_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,2,push,Top,train,train,0.0,1.0
1_1_16_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,3,passive_drop,Bottom,train,train,0.0,0.0
1_1_16_4,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,4,return_net,Top,train,train,0.0,1.0
1_1_16_5,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,5,net_shot,Bottom,train,train,0.0,1.0
1_1_16_6,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,6,net_shot,Top,train,train,0.0,1.0
1_1_16_7,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,7,lob,Bottom,train,train,0.0,1.0
1_1_16_8,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,8,clear,Top,train,train,1.0,0.0
1_1_16_9,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,9,drop,Bottom,train,train,0.0,0.0
1_1_16_10,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,10,return_net,Top,train,train,0.0,1.0
1_1_16_11,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,11,lob,Bottom,train,train,0.0,1.0
1_1_16_12,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,12,clear,Top,train,train,0.0,0.0
1_1_16_13,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,13,clear,Bottom,train,train,0.0,0.0
1_1_16_14,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,14,clear,Top,train,train,0.0,0.0
1_1_16_15,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,15,wrist_smash,Bottom,train,train,1.0,0.0
1_1_16_16,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,16,defensive_return_drive,Top,train,train,0.0,1.0
1_1_16_17,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,17,clear,Bottom,train,train,1.0,0.0
1_1_16_18,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,18,wrist_smash,Top,train,train,0.0,0.0
1_1_16_19,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,19,return_net,Bottom,train,train,0.0,0.0
1_1_16_20,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,20,net_shot,Top,train,train,0.0,0.0
1_1_16_21,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,21,lob,Bottom,train,train,0.0,1.0
1_1_16_22,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,22,smash,Top,train,train,0.0,0.0
1_1_16_23,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,23,return_net,Bottom,train,train,0.0,1.0
1_1_16_24,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,24,net_shot,Top,train,train,0.0,0.0
1_1_16_25,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,25,net_shot,Bottom,train,train,0.0,0.0
1_1_16_26,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,26,push,Top,train,train,0.0,0.0
1_1_16_27,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,27,clear,Bottom,train,train,0.0,1.0
1_1_16_28,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,28,smash,Top,train,train,0.0,0.0
1_1_16_29,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,29,return_net,Bottom,train,train,0.0,0.0
1_1_16_30,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,30,net_shot,Top,train,train,0.0,0.0
1_1_16_31,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,31,lob,Bottom,train,train,0.0,0.0
1_1_16_32,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,32,clear,Top,train,train,0.0,0.0
1_1_16_33,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,33,drop,Bottom,train,train,0.0,0.0
1_1_16_34,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,34,cross_court_net_shot,Top,train,train,0.0,1.0
1_1_16_35,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,35,lob,Bottom,train,train,0.0,0.0
1_1_16_36,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,36,passive_drop,Top,train,train,0.0,1.0
1_1_16_37,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,37,net_shot,Bottom,train,train,0.0,1.0
1_1_16_38,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,38,lob,Top,train,train,0.0,1.0
1_1_16_39,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,39,drop,Bottom,train,train,0.0,0.0
1_1_16_40,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,16,40,return_net,Top,train,train,0.0,0.0
1_1_17_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,1,short_service,Bottom,train,train,0.0,1.0
1_1_17_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,2,push,Top,train,train,0.0,0.0
1_1_17_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,3,clear,Bottom,train,train,0.0,0.0
1_1_17_4,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,4,wrist_smash,Top,train,train,1.0,0.0
1_1_17_5,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,5,return_net,Bottom,train,train,0.0,0.0
1_1_17_6,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,6,net_shot,Top,train,train,0.0,0.0
1_1_17_7,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,7,lob,Bottom,train,train,0.0,1.0
1_1_17_8,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,8,clear,Top,train,train,0.0,0.0
1_1_17_9,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,9,wrist_smash,Bottom,train,train,0.0,0.0
1_1_17_10,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,10,return_net,Top,train,train,0.0,1.0
1_1_17_11,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,11,lob,Bottom,train,train,0.0,1.0
1_1_17_12,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,12,back_court_drive,Top,train,train,0.0,0.0
1_1_17_13,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,13,cross_court_net_shot,Bottom,train,train,0.0,0.0
1_1_17_14,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,14,lob,Top,train,train,0.0,1.0
1_1_17_15,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,17,15,smash,Bottom,train,train,0.0,0.0
1_1_18_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,1,short_service,Top,train,train,0.0,1.0
1_1_18_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,2,lob,Bottom,train,train,0.0,0.0
1_1_18_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,3,clear,Top,train,train,1.0,0.0
1_1_18_4,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,4,passive_drop,Bottom,train,train,0.0,1.0
1_1_18_5,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,5,push,Top,train,train,0.0,0.0
1_1_18_6,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,6,wrist_smash,Bottom,train,train,1.0,0.0
1_1_18_7,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,7,push,Top,train,train,0.0,0.0
1_1_18_8,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,8,smash,Bottom,train,train,0.0,0.0
1_1_18_9,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,9,return_net,Top,train,train,0.0,0.0
1_1_18_10,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,10,push,Bottom,train,train,0.0,1.0
1_1_18_11,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,11,clear,Top,train,train,0.0,0.0
1_1_18_12,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,12,clear,Bottom,train,train,0.0,0.0
1_1_18_13,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,13,clear,Top,train,train,0.0,0.0
1_1_18_14,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,14,passive_drop,Bottom,train,train,0.0,0.0
1_1_18_15,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,15,net_shot,Top,train,train,0.0,0.0
1_1_18_16,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,16,lob,Bottom,train,train,0.0,0.0
1_1_18_17,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,17,clear,Top,train,train,1.0,0.0
1_1_18_18,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,18,passive_drop,Bottom,train,train,0.0,0.0
1_1_18_19,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,18,19,cross_court_net_shot,Top,train,train,0.0,0.0
1_1_19_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,19,1,long_service,Top,train,train,0.0,0.0
1_1_19_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,19,2,smash,Bottom,train,train,1.0,0.0
1_1_19_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,19,3,defensive_return_lob,Top,train,train,0.0,1.0
1_1_19_4,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,19,4,clear,Bottom,train,train,1.0,0.0
1_1_19_5,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,19,5,clear,Top,train,train,0.0,0.0
1_1_19_6,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,19,6,clear,Bottom,train,train,1.0,0.0
1_1_19_7,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,19,7,clear,Top,train,train,0.0,0.0
1_1_20_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,20,1,short_service,Bottom,train,train,0.0,1.0
1_1_20_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,20,2,clear,Top,train,train,1.0,0.0
1_1_20_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,20,3,smash,Bottom,train,train,1.0,0.0
1_1_21_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,21,1,short_service,Top,train,train,0.0,1.0
1_1_21_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,21,2,push,Bottom,train,train,0.0,1.0
1_1_21_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,21,3,wrist_smash,Top,train,train,0.0,0.0
1_1_21_4,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,21,4,push,Bottom,train,train,0.0,1.0
1_1_21_5,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,21,5,smash,Top,train,train,0.0,0.0
1_1_22_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,1,short_service,Bottom,train,train,0.0,1.0
1_1_22_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,2,drive,Top,train,train,0.0,1.0
1_1_22_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,3,push,Bottom,train,train,0.0,0.0
1_1_22_4,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,4,wrist_smash,Top,train,train,0.0,0.0
1_1_22_5,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,5,defensive_return_drive,Bottom,train,train,0.0,0.0
1_1_22_6,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,6,drive,Top,train,train,0.0,1.0
1_1_22_7,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,7,return_net,Bottom,train,train,0.0,1.0
1_1_22_8,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,8,net_shot,Top,train,train,0.0,1.0
1_1_22_9,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,9,lob,Bottom,train,train,0.0,1.0
1_1_22_10,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,10,clear,Top,train,train,0.0,0.0
1_1_22_11,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,11,smash,Bottom,train,train,0.0,0.0
1_1_22_12,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,22,12,cross_court_net_shot,Top,train,train,0.0,0.0
1_1_23_1,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,23,1,short_service,Bottom,train,train,0.0,1.0
1_1_23_2,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,23,2,drive,Top,train,train,0.0,1.0
1_1_23_3,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,23,3,push,Bottom,train,train,0.0,0.0
1_1_23_4,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,23,4,clear,Top,train,train,1.0,0.0
1_1_23_5,1,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1,23,5,wrist_smash,Bottom,train,train,1.0,0.0
